lAT, LON, type, SPs (30), SPs (60), SPs (100), SPs (150)
48.1501764, 16.4568476,0,16,22,30,39
48.178718, 16.3737809,0,14,19,25,33
48.1823044, 16.3737303,3,10,14,19,25
48.1760617, 16.3735844,0,13,18,24,31
48.1779789, 16.3737193,0,15,20,27,36
48.1817741, 16.3737231,0,22,30,40,52
48.171841, 16.3718923,0,15,20,27,36
48.1731627, 16.3724266,3,12,16,22,29
48.1738463, 16.3893767,0,14,19,26,34
48.1739554, 16.3888941,0,16,21,28,37
48.1756397, 16.3730796,0,17,23,30,40
48.1750367, 16.3819852,0,15,21,28,37
48.1753667, 16.3770487,0,13,17,23,31
48.1749015, 16.3833871,0,21,28,38,49
48.1753268, 16.3781226,0,17,22,30,39
48.1755858, 16.3742398,0,17,23,30,40
48.2149666, 16.3513999,0,12,16,21,28
48.225511, 16.3837906,3,15,20,27,36
48.223276, 16.3894465,2,12,16,22,29
48.2237622, 16.3888435,0,17,23,31,41
48.2255409, 16.383071,0,15,21,28,37
48.2250716, 16.3840628,0,17,22,30,39
48.2204629, 16.3900848,0,17,23,31,41
48.2139096, 16.391525,0,16,22,29,38
48.2139065, 16.3914827,0,20,26,35,46
48.2371927, 16.3792377,0,12,16,21,28
48.2361974, 16.3697931,0,15,21,28,37
48.2362128, 16.3697197,0,15,20,27,36
48.2307464, 16.386518,0,18,24,32,42
48.2302985, 16.3870694,2,14,18,25,33
48.2117505, 16.3394562,0,10,14,19,25
48.2111108, 16.3392528,0,15,21,28,37
48.211093, 16.338986,0,17,22,30,39
48.2090084, 16.3357319,0,17,23,31,41
48.2106553, 16.3247854,0,15,20,27,36
48.2116108, 16.3185449,0,15,20,26,35
48.209917, 16.3296287,0,14,19,25,33
48.2125567, 16.3125361,0,15,20,27,35
48.2115219, 16.3192963,0,14,19,26,34
48.2098324, 16.330352,0,17,22,30,40
48.2126603, 16.3116594,0,16,21,29,38
48.2105804, 16.3254584,0,13,17,23,30
48.2133866, 16.3071227,0,18,24,33,43
48.2090806, 16.3350938,0,14,19,26,34
48.2082794, 16.3243881,0,19,25,33,44
48.2052117, 16.3273836,0,15,20,27,36
48.2078321, 16.3242799,3,10,14,19,25
48.2108805, 16.3252764,0,15,21,28,36
48.2104125, 16.3251575,0,13,17,23,31
48.2048541, 16.3273046,0,16,21,28,37
48.2137126, 16.3288024,0,18,24,32,42
48.2138316, 16.3293135,3,15,20,26,35
48.2133681, 16.3268519,0,13,18,24,31
48.2132201, 16.3250979,0,9,13,17,23
48.2128612, 16.3252655,0,18,24,32,43
48.2258272, 16.3300243,0,14,19,26,34
48.2092342, 16.3555068,0,13,17,23,31
48.2092156, 16.3548491,4,10,13,18,23
48.2133131, 16.314984,0,13,18,24,32
48.2135134, 16.3196429,2,9,12,17,22
48.2133479, 16.3143729,0,19,26,35,46
48.2134745, 16.3185241,0,15,20,26,35
48.2018059, 16.3444932,0,15,21,28,37
48.2018427, 16.3452524,0,14,19,26,34
48.198904, 16.3067267,0,15,20,27,36
48.1747233, 16.4060962,0,12,16,22,29
48.17454, 16.4115829,3,12,16,22,28
48.1746916, 16.4061888,0,15,20,27,35
48.2371029, 16.4877902,0,18,24,32,43
48.2371546, 16.487755,0,16,22,29,38
48.2410633, 16.473687,0,10,13,17,23
48.2399412, 16.4781709,2,11,15,21,27
48.239925, 16.4782021,0,17,23,31,41
48.2399857, 16.4820548,0,18,24,32,42
48.2399847, 16.4821957,0,9,12,17,22
48.2298259, 16.3324465,0,16,21,29,38
48.230091, 16.3317763,0,15,20,27,36
48.235178, 16.3270197,0,21,28,38,50
48.2351982, 16.3270995,0,13,17,23,30
48.2284954, 16.3360332,3,13,17,23,31
48.2448527, 16.3442087,0,14,19,26,34
48.2446724, 16.3444081,0,20,26,35,47
48.2169589, 16.3595371,0,19,25,34,45
48.2220509, 16.3536233,0,13,18,24,31
48.2175039, 16.3589791,0,14,19,26,34
48.2224226, 16.3529948,0,22,29,39,51
48.2209134, 16.3552525,0,15,20,27,35
48.2315532, 16.3289951,0,19,25,33,44
48.2325243, 16.3566104,0,17,23,30,40
48.1858718, 16.3629413,3,11,14,19,25
48.1795009, 16.3405357,0,14,19,26,34
48.1805635, 16.3444807,2,9,12,16,21
48.2018644, 16.3407745,0,14,19,25,33
48.2006752, 16.3369957,0,11,15,20,27
48.198013, 16.3251593,0,19,26,35,45
48.1984799, 16.3289827,0,16,21,28,37
48.1990376, 16.3194948,0,15,20,27,35
48.1995089, 16.3325752,0,14,19,25,34
48.19778, 16.3252366,0,14,19,25,33
48.1992792, 16.3318583,0,14,18,24,32
48.1984588, 16.3287946,0,13,18,24,32
48.2018092, 16.340158,0,14,18,24,32
48.1990059, 16.3195138,0,15,21,28,37
48.2012557, 16.3376029,0,14,19,26,34
48.2408231, 16.360505,0,15,20,26,35
48.2407364, 16.3603846,0,13,17,23,30
48.2360502, 16.3568538,0,16,22,29,38
48.2359567, 16.3567705,0,15,20,26,35
48.2325184, 16.3704021,0,11,15,20,26
48.2353131, 16.3702485,0,17,23,30,40
48.2301815, 16.3709616,0,13,18,24,31
48.2307166, 16.3753451,0,18,24,32,42
48.2287524, 16.3597085,2,11,15,21,27
48.2297015, 16.3705837,0,18,24,33,43
48.2353344, 16.3702917,0,19,25,34,45
48.2288834, 16.3688029,0,14,18,24,32
48.2330262, 16.3702506,0,15,20,26,35
48.2307261, 16.3754049,0,17,23,31,41
48.2289698, 16.3592489,0,13,18,24,31
48.2300679, 16.371365,0,15,20,27,36
48.2281621, 16.3806745,2,14,19,25,33
48.2280419, 16.3808493,0,16,21,29,38
48.228464, 16.3679969,0,17,22,30,39
48.2017462, 16.3485901,0,20,26,35,47
48.2024546, 16.3548474,0,18,24,32,42
48.2021827, 16.3493641,0,17,23,30,40
48.2022203, 16.3515487,0,14,19,25,33
48.2022628, 16.3513735,0,15,20,27,35
48.202346, 16.3542891,0,13,18,24,32
48.2230698, 16.3614093,0,15,20,27,36
48.2211426, 16.3607126,0,20,27,36,47
48.2228627, 16.3613592,3,10,14,18,24
48.2206459, 16.3608976,0,14,18,25,33
48.2279641, 16.3549016,0,17,23,31,41
48.2251265, 16.3547042,0,12,16,22,29
48.2282441, 16.3547794,3,11,15,20,27
48.2256683, 16.3551546,0,16,22,29,39
48.2313102, 16.3543931,0,11,15,20,27
48.2324217, 16.3537128,4,9,13,17,22
48.2330131, 16.3534036,0,15,20,27,35
48.2529065, 16.3419507,0,16,21,28,37
48.2463198, 16.3424671,0,14,18,25,33
48.2489622, 16.3418031,0,13,18,24,32
48.2463952, 16.3424939,3,10,14,18,24
48.2488881, 16.3418647,0,14,18,24,32
48.2524917, 16.3418036,0,14,19,25,34
48.2394794, 16.3491674,0,19,25,34,44
48.2389233, 16.3493116,0,16,21,28,37
48.236751, 16.3490485,0,15,20,26,35
48.2372721, 16.3490331,0,16,21,29,38
48.2337099, 16.3529154,0,13,17,23,30
48.2578024, 16.3669603,0,18,24,33,43
48.1961193, 16.367183,0,17,23,30,40
48.1926255, 16.3669921,3,13,18,24,31
48.1924188, 16.3669151,0,17,23,30,40
48.1961079, 16.3672189,0,13,17,23,30
48.227717, 16.3880067,0,16,22,30,39
48.2282909, 16.3883033,1,14,19,26,34
48.2160009, 16.3804793,0,15,20,27,36
48.2187348, 16.3808237,0,15,20,27,36
48.2155712, 16.3803461,0,17,22,30,40
48.2139056, 16.3793666,0,16,21,28,37
48.2192856, 16.3809751,0,16,22,30,39
48.213208, 16.3774756,0,14,19,26,34
48.1950224, 16.4082698,0,14,18,25,32
48.1940789, 16.4076615,0,12,16,21,28
48.1908181, 16.4015089,0,14,19,25,33
48.1931418, 16.4045351,0,15,20,26,35
48.1907239, 16.4013324,3,12,16,21,28
48.1884799, 16.3994476,0,19,26,34,45
48.1934407, 16.4048952,0,15,20,27,36
48.1744473, 16.4131339,0,13,18,24,32
48.1748396, 16.4143621,0,19,25,34,44
48.175623, 16.3564466,0,12,16,21,28
48.1706923, 16.3517032,0,17,22,30,40
48.1725417, 16.3535332,0,16,22,29,39
48.1752162, 16.3561017,3,11,15,21,27
48.1702639, 16.3517706,2,12,16,21,28
48.1729265, 16.3538495,0,16,21,29,38
48.1770461, 16.3578515,0,14,19,26,34
48.1764194, 16.3621592,0,17,23,31,41
48.1764522, 16.3612702,0,18,24,32,43
48.176157, 16.3659162,0,14,19,26,34
48.1761837, 16.3651698,2,15,20,27,35
48.1772016, 16.3585536,0,14,19,25,33
48.1693766, 16.3688679,0,11,15,20,27
48.1691837, 16.3700029,0,17,22,30,40
48.2249208, 16.3492682,4,9,12,16,21
48.2247615, 16.3494343,0,14,19,26,34
48.2020157, 16.3079631,0,17,23,30,40
48.1990385, 16.3114551,0,13,18,24,31
48.2017298, 16.3085798,0,12,16,21,28
48.1996605, 16.31205,0,13,17,23,31
48.1997013, 16.3120526,0,17,23,31,41
48.2037486, 16.3080085,0,16,21,29,38
48.2041818, 16.3081157,0,16,22,29,38
48.2078035, 16.3088466,0,20,27,36,47
48.1990065, 16.3119202,0,17,23,31,40
48.2105925, 16.3056004,0,12,17,22,30
48.2111533, 16.3057485,0,13,18,24,31
48.2130529, 16.3064216,0,15,20,27,36
48.2093389, 16.3051623,0,12,16,22,29
48.2074177, 16.3442013,0,18,24,33,43
48.2064565, 16.3489217,0,17,23,30,40
48.2076362, 16.3430199,0,16,22,29,39
48.2064061, 16.349688,0,16,22,29,39
48.2137987, 16.3066574,0,20,27,36,47
48.217578, 16.3076105,0,14,19,25,33
48.218126, 16.307575,0,13,18,24,32
48.2159892, 16.3257628,4,8,11,15,19
48.2168687, 16.313902,0,15,20,27,35
48.2177506, 16.3080573,0,13,17,23,30
48.2162153, 16.319002,0,18,24,32,43
48.2169246, 16.313342,0,14,19,25,33
48.2162097, 16.3198446,0,14,19,26,34
48.2159931, 16.3250825,0,12,16,22,29
48.2275552, 16.3282502,0,22,29,39,52
48.2277511, 16.328597,0,11,15,20,26
48.2249149, 16.3346514,0,13,18,24,31
48.2260142, 16.3322313,0,20,27,36,48
48.2262104, 16.3314174,0,13,18,24,32
48.2246831, 16.3342224,0,13,17,23,30
48.2259656, 16.3314734,0,16,21,28,37
48.2213254, 16.3317442,3,14,19,25,33
48.2216389, 16.331859,0,17,23,31,40
48.202094, 16.3266131,0,14,19,26,34
48.2027033, 16.3269464,0,12,17,22,29
48.2317131, 16.3241177,0,20,27,36,47
48.2316399, 16.3247986,0,15,20,27,36
48.2324256, 16.3183315,0,16,21,28,37
48.232462, 16.3172685,0,16,21,28,37
48.2109976, 16.3895328,0,14,19,26,34
48.2111604, 16.3874711,0,12,16,22,29
48.2112743, 16.3904547,0,14,18,25,32
48.2104335, 16.3906325,0,13,17,23,30
48.2108738, 16.3883044,0,12,16,22,29
48.2108871, 16.3869748,0,12,17,22,29
48.1954927, 16.3865901,0,16,21,29,38
48.1992782, 16.3874028,0,14,19,25,33
48.1913375, 16.3857456,3,11,14,19,25
48.2055448, 16.38531,0,19,25,34,45
48.1908986, 16.3856998,0,17,23,31,41
48.2023097, 16.38729,0,15,20,27,35
48.2016283, 16.3873296,0,15,20,26,35
48.1988347, 16.3873945,0,15,20,27,36
48.1942965, 16.3863963,0,11,15,21,27
48.1887197, 16.3852091,0,12,16,22,29
48.2110691, 16.3362841,0,14,19,26,34
48.2116941, 16.331381,0,15,20,26,35
48.2140229, 16.3265341,0,13,17,23,31
48.2258442, 16.3493433,0,10,14,19,25
48.2279539, 16.3368582,0,18,24,32,42
48.2261578, 16.3447481,0,12,16,22,29
48.2260716, 16.3449652,0,11,15,20,27
48.2265682, 16.3428563,0,17,23,31,41
48.2152038, 16.3417254,0,15,20,27,35
48.2146356, 16.3351735,3,16,22,29,38
48.2151394, 16.34016,0,15,20,27,35
48.2153157, 16.3454304,0,19,26,34,45
48.2096003, 16.3491681,0,15,21,28,37
48.20969, 16.3483291,0,17,23,31,40
48.1904184, 16.323283,0,15,20,27,36
48.1913726, 16.3278642,0,15,21,28,37
48.1944559, 16.3357016,3,9,12,16,22
48.1912883, 16.3270391,0,14,19,25,34
48.1939097, 16.3348143,0,15,20,26,35
48.1927251, 16.314886,0,15,20,26,35
48.1927629, 16.3148149,0,12,17,22,29
48.1762661, 16.3360028,0,13,18,24,31
48.2280503, 16.3022633,3,14,18,25,33
48.1937009, 16.3114746,0,12,16,22,29
48.1932029, 16.3119505,0,12,16,22,29
48.1933253, 16.3110405,0,17,23,30,40
48.1937377, 16.3067301,0,14,19,25,33
48.1937995, 16.3055702,3,13,17,23,30
48.1938453, 16.2996998,0,15,20,27,36
48.1946342, 16.2901345,0,17,22,30,40
48.1946009, 16.2864641,3,13,17,23,30
48.1953192, 16.2829527,2,14,19,26,34
48.1967179, 16.2772487,0,16,21,28,37
48.1946294, 16.2899534,2,13,17,23,30
48.1945808, 16.2860289,0,12,17,23,30
48.1970071, 16.276717,3,10,14,19,25
48.1951891, 16.28335,0,16,22,29,39
48.172438, 16.3279395,0,16,21,28,37
48.1721442, 16.3267634,0,14,19,25,33
48.2572418, 16.3996269,0,10,14,19,25
48.1750092, 16.3998461,0,11,15,20,26
48.2443777, 16.3616993,0,15,20,27,36
48.2195687, 16.3711887,2,14,18,25,32
48.222556, 16.3749666,0,12,16,22,29
48.24754, 16.453982,0,11,15,20,26
48.2443633, 16.3555888,3,14,19,25,34
48.2487491, 16.3551327,0,17,23,30,40
48.2448821, 16.3558186,0,15,20,27,36
48.2513832, 16.3553342,0,13,18,24,32
48.2492922, 16.3550401,3,15,21,28,37
48.1905154, 16.3664535,0,17,23,31,41
48.1980591, 16.3020016,0,15,20,27,35
48.1979732, 16.2775967,0,16,22,29,38
48.19798, 16.2772939,0,17,23,31,41
48.1972956, 16.2952492,0,16,22,29,39
48.1982081, 16.3027823,0,17,23,31,41
48.1972282, 16.2947252,0,15,20,27,36
48.1975278, 16.2813042,0,14,19,26,34
48.197632, 16.2801999,0,17,23,31,41
48.1968596, 16.2868152,0,15,20,26,35
48.1968711, 16.2873482,0,13,18,24,31
48.1967145, 16.3415569,0,17,23,31,41
48.1985515, 16.3411611,0,14,18,25,32
48.2135282, 16.306015,0,18,24,33,43
48.2306372, 16.2961012,0,16,22,30,39
48.2306926, 16.2958295,3,12,16,21,28
48.2283498, 16.3018199,0,16,21,29,38
48.2223763, 16.3068616,0,14,19,25,33
48.2228493, 16.3067004,0,17,23,31,41
48.2127695, 16.3456761,0,14,19,25,33
48.2359603, 16.3658143,2,13,17,23,30
48.2266858, 16.3696804,0,12,17,22,30
48.2314015, 16.3665216,0,17,23,30,40
48.2321396, 16.3661759,3,11,15,21,27
48.2282685, 16.3686452,0,12,16,22,29
48.2291144, 16.3680155,0,19,26,34,45
48.2226857, 16.3401887,0,18,24,32,43
48.2220174, 16.3432816,0,18,24,32,42
48.2220829, 16.343057,0,20,27,36,47
48.2238411, 16.3368764,2,12,16,21,28
48.2058469, 16.3957828,0,11,15,20,27
48.2062666, 16.3943608,0,13,17,23,30
48.2061271, 16.3993411,0,19,25,34,44
48.2061543, 16.3993296,2,9,13,17,23
48.1657477, 16.3138662,0,16,22,29,39
48.1658589, 16.3136935,0,12,16,22,29
48.17051, 16.29684,0,10,14,19,25
48.1689029, 16.3022497,0,13,18,24,32
48.1690671, 16.3020024,3,10,14,19,25
48.1672398, 16.3095258,3,10,13,18,24
48.1672918, 16.3085997,0,14,19,25,33
48.201601, 16.2622073,0,10,13,18,23
48.2018198, 16.258828,0,13,17,23,31
48.2371648, 16.3233189,0,15,20,26,35
48.2374437, 16.3224578,0,13,18,24,32
48.1708962, 16.2919746,2,14,19,26,34
48.2164925, 16.3429351,0,13,17,23,30
48.2511751, 16.3569568,0,11,14,19,25
48.2147939, 16.3362108,0,12,17,23,30
48.2000374, 16.2671253,0,18,24,32,42
48.1999919, 16.2673207,0,21,28,37,49
48.2570621, 16.4011028,0,16,22,29,38
48.246876, 16.4300798,3,15,20,27,35
48.2414018, 16.3555301,0,17,22,30,40
48.2554528, 16.3988606,0,16,21,29,38
48.2156307, 16.3649893,0,15,20,27,36
48.2298756, 16.3574301,0,13,17,23,30
48.2143808, 16.3057568,4,14,18,25,33
48.202087, 16.3374977,0,20,27,36,47
48.1751695, 16.2743559,2,14,19,25,33
48.1746771, 16.3773818,0,15,20,27,36
48.1331737, 16.262448,0,12,16,21,28
48.1331779, 16.2625153,0,15,20,27,35
48.1502375, 16.4565878,0,15,21,28,37
48.1756247, 16.3993575,2,10,14,19,24
48.1821128, 16.381538,3,13,18,24,32
48.1819909, 16.3815628,0,15,20,27,35
48.1756639, 16.3904567,0,17,22,30,39
48.17593, 16.3912172,2,11,14,19,25
48.2298502, 16.3498267,3,12,16,21,28
48.2227307, 16.3399154,0,19,25,34,45
48.2245368, 16.3931559,0,22,30,40,53
48.2245458, 16.3931908,0,11,15,21,27
48.224061, 16.3363256,0,16,22,29,39
48.2189747, 16.3263119,0,15,20,27,36
48.2162653, 16.3673929,0,17,23,31,40
48.1658991, 16.4248092,2,13,17,23,30
48.12422797, 16.21855245,1,9,13,17,22
48.20250433, 16.20658396,1,14,18,25,32
48.21154098, 16.20634436,1,16,21,28,37
48.21378624, 16.19851783,1,19,25,34,44
48.21266368, 16.20243118,1,17,23,30,40
48.20563511, 16.21507005,2,13,18,24,32
48.21086034, 16.21841394,3,19,25,33,44
48.20316136, 16.22691715,1,17,22,30,39
48.2177261, 16.2246619,2,21,28,37,49
48.21839477, 16.22879611,2,15,20,27,35
48.22432212, 16.18765549,1,16,22,29,38
48.22499217, 16.19178973,2,16,22,29,38
48.22386985, 16.19570408,1,14,18,25,32
48.22752973, 16.19480261,2,17,23,31,41
48.2264073, 16.19871708,1,15,20,27,36
48.22505811, 16.20665571,1,13,17,23,31
48.24291446, 16.19398944,2,9,13,17,22
48.24552736, 16.19566156,1,14,19,26,34
48.24814023, 16.19733386,1,14,19,26,34
48.23700959, 16.20272172,1,15,20,27,35
48.24454538, 16.21310715,1,12,16,21,28
48.23909321, 16.21378676,1,16,22,29,38
48.2471449, 16.2309949,1,13,17,23,30
48.12489697, 16.22267888,2,18,24,32,43
48.12966727, 16.2340511,1,15,21,28,36
48.13721536, 16.22823874,1,16,22,29,38
48.13788399, 16.23236637,2,15,20,27,36
48.13443636, 16.24542551,2,16,22,30,39
48.14408087, 16.2344783,1,12,16,21,28
48.14886481, 16.22967289,1,17,22,30,39
48.14093701, 16.24218219,1,14,18,25,33
48.13398, 16.25345946,1,13,17,23,31
48.14839344, 16.25389229,2,15,20,27,36
48.15302605, 16.25176728,1,12,16,22,28
48.15100555, 16.25556407,2,14,19,26,34
48.15361762, 16.25723604,2,14,19,26,34
48.14786022, 16.26326771,3,13,18,24,32
48.16587544, 16.24795908,1,15,21,28,37
48.17237609, 16.24471434,1,17,23,30,40
48.15622967, 16.25890819,3,20,27,36,47
48.16175843, 16.25689423,3,16,21,29,38
48.15920394, 16.2700689,3,18,24,32,43
48.16173943, 16.27308161,3,13,18,24,31
48.16824079, 16.2698403,2,16,22,30,39
48.17363575, 16.25431599,2,17,23,31,41
48.1698992, 16.2565524,1,13,17,23,30
48.17640008, 16.25330853,1,16,21,28,38
48.17706772, 16.25743974,2,12,17,22,30
48.17333111, 16.25967606,1,15,21,28,36
48.16959445, 16.26191206,2,20,26,35,47
48.17594309, 16.26134905,2,16,21,28,37
48.18177648, 16.2539738,2,12,16,21,28
48.18543685, 16.25307707,1,12,16,21,28
48.18513226, 16.25843838,3,16,22,29,39
48.18175784, 16.27016756,2,16,21,28,38
48.1335581, 16.29251116,2,11,15,21,27
48.14082472, 16.27588275,3,17,23,31,41
48.14456168, 16.27364889,3,15,20,27,35
48.14732621, 16.27264295,2,14,19,26,34
48.15173013, 16.27453797,3,16,21,29,38
48.14028964, 16.28525659,2,20,27,36,47
48.14305427, 16.28425135,2,12,16,22,28
48.12301188, 16.30333376,1,21,28,38,50
48.12974413, 16.29608202,1,11,15,21,27
48.13204889, 16.30311081,1,18,24,32,42
48.12188564, 16.30723801,1,19,25,33,44
48.12449695, 16.30891159,3,10,14,19,24
48.13345717, 16.31002854,2,13,17,23,30
48.1379617, 16.29440731,1,13,17,23,30
48.13750176, 16.30244145,1,21,28,38,49
48.14392733, 16.30054442,2,14,19,25,33
48.14459323, 16.30467361,2,14,19,26,34
48.15086536, 16.30545538,2,13,18,24,32
48.13547953, 16.30623514,1,16,21,28,37
48.14024106, 16.31761783,2,13,17,23,31
48.14525897, 16.30880292,2,17,22,30,39
48.14390197, 16.31672622,1,21,28,37,49
48.147486, 16.31717376,2,10,13,18,24
48.15567536, 16.28447048,3,13,18,24,31
48.16292015, 16.28402169,1,11,15,20,27
48.15595894, 16.295298,3,10,13,18,24
48.16545525, 16.28703534,3,18,24,32,42
48.16694108, 16.29261742,2,16,22,29,39
48.17144318, 16.27698458,2,14,19,26,34
48.17584697, 16.27888102,3,16,21,28,37
48.17031786, 16.28089304,3,13,18,24,31
48.17897222, 16.28736711,2,15,20,27,35
48.17866597, 16.29272757,3,15,20,27,35
48.15841707, 16.29965135,1,17,23,30,40
48.15347666, 16.30712993,2,12,16,22,29
48.16266704, 16.30422855,2,14,19,26,34
48.1541423, 16.31126,2,15,20,27,35
48.15690713, 16.31025595,2,14,19,25,34
48.15757265, 16.31438634,2,17,22,30,40
48.1538349, 16.31661772,2,13,18,24,32
48.17723339, 16.3019965,1,16,21,29,38
48.17011665, 16.31595315,2,18,24,32,42
48.17997258, 16.3171849,1,18,24,33,43
48.19553761, 16.23407725,1,15,20,26,35
48.20188606, 16.23351068,1,11,15,20,27
48.19807404, 16.23709041,2,18,25,33,44
48.19805783, 16.25328934,2,14,19,25,33
48.2080068, 16.23696689,4,19,26,34,45
48.20434657, 16.23786507,2,19,25,34,44
48.21532721, 16.2351702,2,14,19,26,34
48.21307936, 16.24299539,3,17,23,31,41
48.21420335, 16.23908288,2,17,23,31,41
48.21195523, 16.24690773,3,10,13,18,23
48.18804892, 16.25475016,2,8,10,14,18
48.18871649, 16.25888235,1,13,18,24,31
48.19252922, 16.25530486,2,12,16,22,29
48.19094721, 16.26725823,2,14,19,26,34
48.19609451, 16.27194706,3,13,17,23,30
48.20873435, 16.25596186,1,11,15,20,26
48.20730482, 16.26523721,1,12,17,22,29
48.21193754, 16.26311113,2,13,18,24,32
48.20991666, 16.26691173,2,11,15,20,27
48.21634148, 16.26500811,2,12,16,21,28
48.2135008, 16.26735664,2,12,17,23,30
48.21058375, 16.2710459,1,13,18,24,32
48.21603627, 16.27037262,2,16,22,29,39
48.21319549, 16.27272084,1,16,22,29,39
48.23854897, 16.23939112,1,12,16,22,29
48.22171769, 16.26567542,1,12,16,21,28
48.24501439, 16.26856921,1,17,23,31,41
48.24754977, 16.27158724,1,16,21,28,37
48.23918012, 16.27595153,1,13,18,24,32
48.23431784, 16.2821022,2,9,13,17,23
48.18450142, 16.28535551,2,19,25,34,45
48.20078285, 16.28468116,2,13,18,24,32
48.19965725, 16.28859167,3,11,15,21,27
48.20989603, 16.28311453,1,16,22,29,39
48.20211556, 16.29294858,4,15,21,28,36
48.20546969, 16.29741767,1,14,18,25,33
48.18573282, 16.31115571,2,15,20,26,35
48.19044321, 16.30769419,3,18,24,32,42
48.18460629, 16.31506452,3,13,17,23,31
48.19489653, 16.32445173,4,10,14,18,24
48.20516292, 16.30278087,3,20,27,36,47
48.20311425, 16.32278017,3,14,18,25,32
48.21803667, 16.28277711,1,12,16,21,28
48.21691113, 16.28668897,3,12,16,21,28
48.21847347, 16.29093566,2,18,24,32,42
48.22855923, 16.28814008,3,18,24,33,43
48.2292255, 16.29227607,3,14,19,25,34
48.22159766, 16.29942984,3,12,17,23,30
48.23221979, 16.28724521,2,14,19,25,33
48.23542086, 16.29439992,2,17,22,30,40
48.24222888, 16.28579012,2,7,9,12,16
48.24543002, 16.29294619,2,16,21,29,38
48.24266542, 16.29395261,1,12,17,22,29
48.23339892, 16.298201,2,18,24,33,43
48.23032739, 16.3045728,2,18,24,32,43
48.23659926, 16.30535659,2,16,21,28,37
48.24333146, 16.29808986,1,12,16,21,28
48.23936396, 16.30435089,1,15,21,28,36
48.24399734, 16.30222722,2,12,16,22,29
48.23352732, 16.31172835,3,12,16,21,28
48.23726487, 16.3094935,2,15,21,28,37
48.23613839, 16.31340624,3,14,19,25,33
48.24435582, 16.31173199,2,16,21,28,37
48.24143733, 16.31542085,3,13,18,24,32
48.23478097, 16.3213435,3,16,22,29,38
48.24015673, 16.32201718,2,14,19,25,33
48.13373829, 16.3208515,3,18,25,33,43
48.1460514, 16.32643641,2,16,21,28,37
48.14971237, 16.32554536,3,13,17,23,30
48.13678337, 16.33067199,2,16,21,29,38
48.13737104, 16.33613999,1,14,18,25,33
48.13527049, 16.34127125,1,15,20,27,35
48.13683085, 16.34551266,1,16,22,29,38
48.14041474, 16.34596214,3,13,18,24,32
48.1365218, 16.35086839,3,16,22,29,38
48.14497184, 16.34518494,3,18,25,33,44
48.14785997, 16.3576876,2,8,10,14,19
48.14030528, 16.36348196,1,15,20,26,35
48.14381162, 16.36527185,1,18,25,33,44
48.15531924, 16.3221994,3,13,18,24,31
48.15793027, 16.32387498,3,13,18,24,31
48.15342156, 16.3394997,1,15,20,26,35
48.16000192, 16.33492777,3,18,24,33,43
48.16335443, 16.33939577,1,12,16,22,28
48.16584017, 16.32756308,3,12,17,23,30
48.16740101, 16.33180667,2,16,22,29,39
48.15093455, 16.35132898,3,13,18,24,31
48.1584886, 16.34553172,1,19,25,34,45
48.15144379, 16.35813809,1,12,16,21,28
48.14844628, 16.36315714,1,12,16,22,29
48.16324593, 16.3569235,2,16,21,28,37
48.16437393, 16.3530172,1,17,23,30,40
48.1390219, 16.37006415,1,12,16,22,28
48.14163219, 16.37174162,1,16,21,28,37
48.13263712, 16.38679188,2,16,21,28,37
48.13801268, 16.38747042,2,13,18,24,31
48.12531422, 16.38856462,1,14,19,26,34
48.13232608, 16.39214696,1,16,22,29,38
48.13493603, 16.39382532,3,13,17,23,30
48.13111886, 16.39738873,1,10,13,17,23
48.14331046, 16.3894882,3,17,22,30,39
48.14299927, 16.39484439,1,16,21,28,37
48.1409739, 16.39863486,2,13,17,23,31
48.13439093, 16.40319704,3,13,18,24,31
48.13407909, 16.40855223,2,18,24,32,42
48.14066227, 16.40399076,2,9,12,16,21
48.14035038, 16.4093466,1,11,15,21,27
48.15394254, 16.37733993,2,11,15,21,27
48.15627735, 16.36819003,2,19,25,34,45
48.15694069, 16.37232118,2,13,17,23,31
48.16067952, 16.37009376,1,13,17,23,31
48.15655269, 16.37901831,2,15,20,27,36
48.16036926, 16.37545188,1,15,20,27,36
48.1607216, 16.38494158,2,16,22,29,39
48.16041062, 16.39029963,2,10,14,18,24
48.16328978, 16.37177202,1,17,23,30,40
48.1648489, 16.37601679,1,17,22,30,40
48.16348706, 16.38394143,1,17,22,30,39
48.1684738, 16.39131892,2,14,19,26,34
48.15406145, 16.39084647,2,17,23,31,41
48.15441248, 16.40033512,1,13,17,23,30
48.1559705, 16.40458003,2,11,15,20,27
48.15663247, 16.40871167,2,16,22,29,38
48.15924213, 16.41039177,1,15,20,27,36
48.16465674, 16.3948847,1,15,20,27,36
48.16913625, 16.3954514,3,15,20,27,36
48.16524117, 16.40035654,1,17,22,30,40
48.16800675, 16.39935715,3,15,20,27,36
48.16866891, 16.4034897,1,16,22,30,39
48.17271985, 16.39590486,2,17,22,30,39
48.16590328, 16.40448888,1,12,17,22,29
48.16266958, 16.41352522,2,19,26,35,46
48.16804487, 16.41420722,3,19,25,34,45
48.23116849, 16.33710423,3,11,14,19,25
48.21185877, 16.35899138,1,14,18,25,33
48.18514437, 16.3839777,1,14,19,26,34
48.18580708, 16.38811145,2,13,17,23,31
48.18370413, 16.39324538,1,17,23,31,41
